ds,y,yhat,yhat_lower,yhat_upper
2018-08-13,5.02,4.034227181046135,0.03151382321473051,8.03694053887754
2018-08-14,2.736,3.712170391275074,-0.29550597924334365,7.719846761793492
2018-08-15,4.199,3.512742853233045,-0.4955733416331767,7.521059048099266
2018-08-16,8.729,3.442305145139942,-0.5660241380928639,7.450634428372748
2018-08-17,2.99,3.6435181457330374,-0.36481113749976846,7.651847428965843
2018-08-18,5.34,4.2293276328526375,0.22099834961983156,8.237656916085443
2018-08-19,4.495,4.4851397706529275,0.47681048742012155,8.493469053885732
2018-08-20,5.68,4.010439986711865,-0.001333706390617806,8.022213679814348
2018-08-21,3.0,3.711014489080859,-0.3007677471697363,7.722796725331454
2018-08-22,4.33,3.523637700328192,-0.4881456380616074,7.535421038717991
2018-08-23,4.067,3.4561876737431656,-0.5555956871940331,7.467971034680364
2018-08-24,2.34,3.652371306078404,-0.3594120548587947,7.664154667015603
2018-08-25,4.01,4.223538341512544,0.21175498057534536,8.235321702449742
2018-08-26,6.67,4.472956392240751,0.46117303130355225,8.48473975317795
2018-08-27,1.0,4.010121845726334,-0.0049331417318763116,8.025176833184545
2018-08-28,2.68,3.7181805617840036,-0.29688254044683315,7.73324366401484
2018-08-29,2.67,3.5354873017836246,-0.4795768473223765,7.550551450889626
2018-08-30,2.736,3.469723205141984,-0.5453409653808321,7.4847873756648
2018-08-31,3.34,3.6610031795114364,-0.35406099101137967,7.676067350034252
2018-09-01,0.0,4.217893754928184,0.20282958440536802,8.232957925451
2018-09-02,5.373,4.461077540357571,0.4460133698347546,8.476141710880388
2018-09-03,2.02,4.009811656752698,-0.008360157179726713,8.027983470685122
2018-09-04,1.086,3.725167516743859,-0.29301200538617334,7.743347038873892
2018-09-05,3.33,3.5470407195468874,-0.47113979700670905,7.565221236100484
2018-09-06,4.056,3.482920412616554,-0.5352601242808102,7.501100949513917
2018-09-07,1.746,3.6694192971527357,-0.34876123974462825,7.6875998340501
2018-09-08,2.34,4.212390256168728,0.1942097192713641,8.230570793066093
2018-09-09,5.944,4.449495603288169,0.4313150663908054,8.467676140185533
2018-09-10,2.406,4.009509221028471,-0.01162331503240921,8.03064175708935
2018-09-11,2.726,3.7319798310523127,-0.28916002729044754,7.7531196893950725
2019-10-09,,3.556101233463393,-0.5021218349926442,7.61432430191943
2019-10-10,,3.539893735384274,-0.5308184451855111,7.610605915954059
2019-10-11,,3.5645169189818793,-0.5105575700441962,7.639591408007955
2019-10-12,,3.982831452839818,-0.09531888171282166,8.060981787392457
2019-10-13,,4.50312939920475,0.4249790646521099,8.58127973375739
2019-10-14,,3.4646974820175656,-0.6134528525350742,7.542847816570205
2019-10-15,,3.396566420215006,-0.6815839143376339,7.474716754767646
2019-10-16,,3.436780571391248,-0.6446795475285025,7.518240690310998
2019-10-17,,3.627577650555193,-0.45390286299715443,7.709058164107541
2019-10-18,,3.651234077831772,-0.4302535740830331,7.732721729746577
2019-10-19,,3.9820717592878396,-0.09942093044508171,8.063564449020761
2019-10-20,,4.490526663539137,0.4090339738062161,8.572019353272058
2019-10-21,,3.475731574083661,-0.6057611156492602,7.5572242638165825
2019-10-22,,3.409151314162622,-0.6723413755702992,7.490644003895543
2019-10-23,,3.4484501092640008,-0.6362008760103901,7.533101094538392
2019-10-24,,3.6349042578830844,-0.44976618893105513,7.719574704697224
2019-10-25,,3.6580222166409,-0.42665504194324066,7.7426994752250415
2019-10-26,,3.981329357910071,-0.10335270800360608,8.066011423823749
2019-10-27,,4.47821079183345,0.39352872591977306,8.562892857747126
2019-10-28,,3.4865145077165214,-0.5981675581971557,7.571196573630198
2019-10-29,,3.421449750264194,-0.6632323156494833,7.506131816177871
2019-10-30,,3.4598540246613254,-0.6278418937708654,7.547549943093516
2019-10-31,,3.6420640966897073,-0.4456503935543683,7.729778586933783
2019-11-01,,3.6646558435701504,-0.42306514702958076,7.7523768341698815
2019-11-02,,3.9806038551013696,-0.10712172305105394,8.068329433253794
2019-11-03,,4.4661752544790625,0.37844967632663895,8.553900832631486
2019-11-04,,3.497051999794183,-0.5906735783582406,7.584777577946607
2019-11-05,,3.433468248884366,-0.6542573292680576,7.5211938270367895
2019-11-06,,3.47099836369235,-0.6196033318877481,7.561600059272448
2019-11-07,,3.6490609629666366,-0.4415584559860264,7.7396803819193
